,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.20G196900.Wm82.a4.v1,5.818666501010773,-2.0917964648148266,0.1228325893348079,-17.02965374370774,4.94962233575438e-65,7.219595286967273e-62
Glyma.03G025600.Wm82.a4.v1,13.724713179695351,1.7617174088170418,0.10515787242819552,16.753072006282625,5.377616621191759e-63,7.283597597931295e-60
Glyma.01G099800.Wm82.a4.v1,1.7360013730963169,3.8253117807990376,0.2299561984561358,16.634958337636274,3.890263540963107e-62,4.9178118175828294e-59
Glyma.04G017700.Wm82.a4.v1,2.470087977775021,2.4049832052175972,0.14572670652123995,16.503379940636115,3.469189173159297e-61,4.111422818840412e-58
Glyma.18G034600.Wm82.a4.v1,10.591065911183343,-1.4631709115393126,0.08868546386113922,-16.498429932444143,3.765566570779129e-61,4.200157253830226e-58
Glyma.02G179100.Wm82.a4.v1,1.6824629196468353,3.120282740791649,0.1900397556416346,16.419105203837915,1.3961035521001038e-60,1.4707175308290093e-57
Glyma.02G181200.Wm82.a4.v1,4.224305212261617,1.2995783954833933,0.08007344492924122,16.22982995963014,3.1031786089206337e-59,3.0969722517027924e-56
Glyma.09G171000.Wm82.a4.v1,4.364764776888913,2.5382805283693672,0.15735402319777275,16.131017668223784,1.5445424851183515e-58,1.4643807301407091e-55
Glyma.07G156100.Wm82.a4.v1,4.482379108139755,-2.4278237963137377,0.1525553556405119,-15.914379315759767,5.036398413637858e-57,4.5476279390190985e-54
Glyma.07G136500.Wm82.a4.v1,24.711242773964084,-0.7836008568981313,0.049335400009093706,-15.883135775805906,8.29269162163849e-57,7.147546296795866e-54
Glyma.10G151000.Wm82.a4.v1,2.9177408292527063,3.235500619386833,0.20827291142341542,15.534908487494626,2.013594807338639e-54,1.6600775972502292e-51
Glyma.08G179400.Wm82.a4.v1,9.802181475311937,0.9841129274368201,0.06394377904004746,15.390284124754,1.90195293335855e-53,1.5027013134310345e-50
Glyma.04G238200.Wm82.a4.v1,3.5416634697904885,1.6732086751492958,0.10928139209708819,15.31101171975168,6.455194709524605e-53,4.707823157000214e-50
Glyma.11G223000.Wm82.a4.v1,3.3298372539708745,-1.4420310587384415,0.09417810279824719,-15.311744618891177,6.382858422936563e-53,4.707823157000214e-50
Glyma.16G101000.Wm82.a4.v1,3.8744084682297744,2.108249501435304,0.13806915059352723,15.26951887784077,1.2207038289502484e-52,8.572957779464671e-50
Glyma.11G248400.Wm82.a4.v1,3.059040875930514,2.0018560764597684,0.13259350732085706,15.097693068903945,1.6769864910108502e-51,1.1356792086624192e-48
Glyma.20G017200.Wm82.a4.v1,4.581021137164307,1.6817354791848975,0.11181273566147999,15.04064335100839,3.976664694304325e-51,2.600190204599952e-48
Glyma.09G066700.Wm82.a4.v1,3.639179111364834,1.4349503208159664,0.09670609529324119,14.838261398775092,8.28761426371451e-50,5.238324722285152e-47
