,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.08G024600.Wm82.a4.v1,2.57248227433438,2.8298183663722862,0.13450102739087585,21.03938104612763,2.8608761245443305e-98,3.568235605887709e-96
Glyma.10G284100.Wm82.a4.v1,2.0565992170203375,-2.977275217527107,0.14166568345817285,-21.01620621769107,4.662447851119675e-98,5.783473563957192e-96
Glyma.12G239500.Wm82.a4.v1,3.3719343234298798,1.4811425210994087,0.07052927115952547,21.000394541853566,6.504318250337288e-98,8.024349145796545e-96
Glyma.18G094600.Wm82.a4.v1,7.803451762618919,7.077942971950905,0.3370948506124173,20.996888439832432,7.002420682512983e-98,8.592159432056471e-96
Glyma.04G165900.Wm82.a4.v1,3.0464390856993204,-1.8768204359714937,0.08958235441773281,-20.95078264207775,1.8457295123667956e-97,2.2525838672433476e-95
Glyma.19G232400.Wm82.a4.v1,4.932119999100074,-2.6176283863064285,0.12520798654086263,-20.906241355875046,4.698184193387253e-97,5.703143379138537e-95
Glyma.11G172401.Wm82.a4.v1,2.492346621465904,2.9058213532792543,0.13912105058334703,20.88699978252669,7.029928802868129e-97,8.488265097080135e-95
Glyma.18G241300.Wm82.a4.v1,3.046681357250155,-1.7652280667885232,0.0846235198266823,-20.85978071349304,1.242398549367636e-96,1.4921929667008113e-94
Glyma.13G371900.Wm82.a4.v1,3.2659882761582595,-1.9519311451939119,0.09362710860155012,-20.847927211986928,1.5916971521981543e-96,1.9016592292051634e-94
Glyma.15G240700.Wm82.a4.v1,3.501555241658717,-1.9070838444714726,0.09170027987622184,-20.79692501533995,4.614615402705551e-96,5.484385845100315e-94
Glyma.06G021200.Wm82.a4.v1,6.334006134409909,2.4078891114862544,0.11609067903565638,20.74145083384937,1.464415048936256e-95,1.7313657088985946e-93
