,highly_variable,in_integrated
Glyma.20G030600.Wm82.a4.v1,False,False
Glyma.06G243050.Wm82.a4.v1,False,False
Glyma.06G101300.Wm82.a4.v1,False,False
Glyma.08G224100.Wm82.a4.v1,False,False
Glyma.08G048900.Wm82.a4.v1,False,False
Glyma.08G060951.Wm82.a4.v1,False,False
Glyma.10G047150.Wm82.a4.v1,False,False
Glyma.18G148700.Wm82.a4.v1,False,False
Glyma.08G135300.Wm82.a4.v1,False,False
Glyma.13G277000.Wm82.a4.v1,False,False
Glyma.08G356800.Wm82.a4.v1,False,False
Glyma.04G056500.Wm82.a4.v1,False,False
Glyma.05G040400.Wm82.a4.v1,False,False
Glyma.13G144100.Wm82.a4.v1,False,False
Glyma.18G082100.Wm82.a4.v1,False,False
Glyma.18G269600.Wm82.a4.v1,False,False
Glyma.08G170900.Wm82.a4.v1,False,False
Glyma.19G010767.Wm82.a4.v1,False,False
Glyma.17G209700.Wm82.a4.v1,False,False
Glyma.09G134400.Wm82.a4.v1,False,False
Glyma.14G121200.Wm82.a4.v1,False,False
Glyma.07G111300.Wm82.a4.v1,True,False
Glyma.04G227000.Wm82.a4.v1,False,False
Glyma.02G097100.Wm82.a4.v1,False,False
Glyma.11G131400.Wm82.a4.v1,False,False
Glyma.02G046700.Wm82.a4.v1,False,False
Glyma.08G248000.Wm82.a4.v1,False,False
Glyma.13G096300.Wm82.a4.v1,False,False
Glyma.08G120200.Wm82.a4.v1,False,False
Glyma.08G159000.Wm82.a4.v1,False,False
Glyma.12G037300.Wm82.a4.v1,False,False
Glyma.10G020201.Wm82.a4.v1,False,False
Glyma.16G092300.Wm82.a4.v1,False,False
Glyma.19G011000.Wm82.a4.v1,False,False
Glyma.19G016900.Wm82.a4.v1,False,False
Glyma.15G109300.Wm82.a4.v1,False,False
Glyma.04G009900.Wm82.a4.v1,False,False
Glyma.10G006000.Wm82.a4.v1,False,False
Glyma.09G040300.Wm82.a4.v1,False,False
Glyma.10G229100.Wm82.a4.v1,False,False
Glyma.12G211300.Wm82.a4.v1,False,False
Glyma.04G228900.Wm82.a4.v1,False,False
Glyma.13G205200.Wm82.a4.v1,False,False
Glyma.13G122733.Wm82.a4.v1,False,False
Glyma.10G038300.Wm82.a4.v1,False,False
Glyma.04G096633.Wm82.a4.v1,False,False
Glyma.09G116300.Wm82.a4.v1,False,False
Glyma.08G358900.Wm82.a4.v1,False,False
Glyma.05G232900.Wm82.a4.v1,False,False
Glyma.06G315100.Wm82.a4.v1,False,False
Glyma.07G200500.Wm82.a4.v1,False,False
Glyma.02G083900.Wm82.a4.v1,False,False
Glyma.19G169200.Wm82.a4.v1,False,False
Glyma.02G094000.Wm82.a4.v1,False,False
Glyma.11G055100.Wm82.a4.v1,False,False
Glyma.13G315700.Wm82.a4.v1,False,False
Glyma.04G208000.Wm82.a4.v1,False,False
Glyma.05G021800.Wm82.a4.v1,False,False
Glyma.17G126000.Wm82.a4.v1,False,False
Glyma.17G075000.Wm82.a4.v1,False,False
Glyma.10G266300.Wm82.a4.v1,False,False
Glyma.19G209300.Wm82.a4.v1,False,False
Glyma.03G245600.Wm82.a4.v1,False,False
Glyma.03G062100.Wm82.a4.v1,False,False
Glyma.09G118200.Wm82.a4.v1,False,False
Glyma.13G318450.Wm82.a4.v1,False,False
Glyma.17G227600.Wm82.a4.v1,False,False
Glyma.08G270500.Wm82.a4.v1,True,False
Glyma.11G249400.Wm82.a4.v1,False,False
Glyma.16G002000.Wm82.a4.v1,False,False
Glyma.10G063400.Wm82.a4.v1,False,False
Glyma.07G212400.Wm82.a4.v1,False,False
Glyma.10G117700.Wm82.a4.v1,False,False
Glyma.14G195300.Wm82.a4.v1,False,False
Glyma.19G076600.Wm82.a4.v1,False,False
Glyma.19G229400.Wm82.a4.v1,True,False
Glyma.11G132050.Wm82.a4.v1,False,False
Glyma.05G189400.Wm82.a4.v1,False,False
Glyma.08G339800.Wm82.a4.v1,False,False
Glyma.16G012000.Wm82.a4.v1,False,False
Glyma.10G258300.Wm82.a4.v1,False,False
Glyma.09G185500.Wm82.a4.v1,False,False
Glyma.03G023300.Wm82.a4.v1,False,False
Glyma.11G177800.Wm82.a4.v1,False,False
Glyma.20G068950.Wm82.a4.v1,False,False
Glyma.17G036300.Wm82.a4.v1,False,False
Glyma.13G222600.Wm82.a4.v1,False,False
Glyma.18G252502.Wm82.a4.v1,False,False
Glyma.15G153300.Wm82.a4.v1,False,False
Glyma.01G039400.Wm82.a4.v1,False,False
Glyma.16G190400.Wm82.a4.v1,False,False
Glyma.05G205533.Wm82.a4.v1,False,False
Glyma.U031624.Wm82.a4.v1,False,False
Glyma.08G339000.Wm82.a4.v1,False,False
Glyma.08G056300.Wm82.a4.v1,False,False
Glyma.08G318900.Wm82.a4.v1,False,False
Glyma.18G085000.Wm82.a4.v1,False,False
Glyma.03G143000.Wm82.a4.v1,False,False
Glyma.19G158400.Wm82.a4.v1,False,False
Glyma.13G219300.Wm82.a4.v1,False,False
Glyma.16G085500.Wm82.a4.v1,False,False
Glyma.05G186300.Wm82.a4.v1,False,False
Glyma.17G060766.Wm82.a4.v1,False,False
Glyma.18G068600.Wm82.a4.v1,False,False
Glyma.10G270100.Wm82.a4.v1,False,False
Glyma.12G062000.Wm82.a4.v1,False,False
Glyma.17G241500.Wm82.a4.v1,False,False
Glyma.02G279700.Wm82.a4.v1,False,False
Glyma.15G107300.Wm82.a4.v1,False,False
Glyma.17G211300.Wm82.a4.v1,False,False
Glyma.12G142300.Wm82.a4.v1,False,False
Glyma.11G018000.Wm82.a4.v1,False,False
Glyma.12G129900.Wm82.a4.v1,False,False
Glyma.20G059600.Wm82.a4.v1,False,False
Glyma.16G192732.Wm82.a4.v1,False,False
Glyma.18G236167.Wm82.a4.v1,False,False
Glyma.11G172400.Wm82.a4.v1,False,False
Glyma.05G157500.Wm82.a4.v1,False,False
Glyma.06G006400.Wm82.a4.v1,False,False
Glyma.08G313466.Wm82.a4.v1,False,False
Glyma.17G105200.Wm82.a4.v1,False,False
Glyma.17G023800.Wm82.a4.v1,False,False
Glyma.18G268200.Wm82.a4.v1,False,False
Glyma.07G166000.Wm82.a4.v1,False,False
Glyma.07G248451.Wm82.a4.v1,False,False
Glyma.17G217300.Wm82.a4.v1,False,False
Glyma.03G077200.Wm82.a4.v1,False,False
Glyma.02G303300.Wm82.a4.v1,False,False
Glyma.02G128800.Wm82.a4.v1,False,False
Glyma.06G040000.Wm82.a4.v1,False,False
Glyma.04G084000.Wm82.a4.v1,False,False
Glyma.17G119100.Wm82.a4.v1,False,False
Glyma.16G100100.Wm82.a4.v1,False,False
Glyma.10G227400.Wm82.a4.v1,False,False
Glyma.01G180432.Wm82.a4.v1,False,False
Glyma.18G221500.Wm82.a4.v1,False,False
Glyma.06G170800.Wm82.a4.v1,False,False
Glyma.16G071300.Wm82.a4.v1,False,False
Glyma.18G014400.Wm82.a4.v1,False,False
Glyma.16G020300.Wm82.a4.v1,False,False
Glyma.03G143500.Wm82.a4.v1,False,False
Glyma.07G168600.Wm82.a4.v1,False,False
Glyma.20G113700.Wm82.a4.v1,False,False
Glyma.12G161500.Wm82.a4.v1,False,False
Glyma.17G029300.Wm82.a4.v1,False,False
Glyma.03G060902.Wm82.a4.v1,False,False
Glyma.15G247500.Wm82.a4.v1,False,False
Glyma.02G089200.Wm82.a4.v1,False,False
Glyma.09G037800.Wm82.a4.v1,False,False
Glyma.11G042300.Wm82.a4.v1,False,False
Glyma.18G059700.Wm82.a4.v1,False,False
Glyma.18G261900.Wm82.a4.v1,False,False
Glyma.06G292700.Wm82.a4.v1,False,False
Glyma.09G139600.Wm82.a4.v1,False,False
Glyma.08G155900.Wm82.a4.v1,False,False
Glyma.07G104300.Wm82.a4.v1,False,False
Glyma.08G160800.Wm82.a4.v1,False,False
Glyma.12G056700.Wm82.a4.v1,False,False
Glyma.08G324500.Wm82.a4.v1,False,False
Glyma.18G004900.Wm82.a4.v1,False,False
Glyma.18G056600.Wm82.a4.v1,False,False
Glyma.20G249000.Wm82.a4.v1,False,False
Glyma.20G157700.Wm82.a4.v1,False,False
Glyma.U000401.Wm82.a4.v1,False,False
Glyma.20G061300.Wm82.a4.v1,False,False
Glyma.18G208800.Wm82.a4.v1,False,False
Glyma.01G244800.Wm82.a4.v1,False,False
Glyma.05G184300.Wm82.a4.v1,False,False
Glyma.10G241500.Wm82.a4.v1,False,False
Glyma.03G044500.Wm82.a4.v1,False,False
Glyma.01G167900.Wm82.a4.v1,False,False
Glyma.15G166500.Wm82.a4.v1,False,False
Glyma.15G060500.Wm82.a4.v1,False,False
Glyma.12G189666.Wm82.a4.v1,False,False
Glyma.11G043700.Wm82.a4.v1,False,False
Glyma.03G173000.Wm82.a4.v1,False,False
Glyma.19G044000.Wm82.a4.v1,False,False
Glyma.13G326100.Wm82.a4.v1,False,False
Glyma.06G255700.Wm82.a4.v1,False,False
Glyma.12G085500.Wm82.a4.v1,False,False
Glyma.14G071800.Wm82.a4.v1,False,False
Glyma.18G069351.Wm82.a4.v1,False,False
Glyma.10G208400.Wm82.a4.v1,False,False
Glyma.18G003600.Wm82.a4.v1,False,False
Glyma.05G163600.Wm82.a4.v1,False,False
Glyma.08G204000.Wm82.a4.v1,False,False
Glyma.19G025500.Wm82.a4.v1,False,False
Glyma.09G083700.Wm82.a4.v1,False,False
Glyma.12G055000.Wm82.a4.v1,False,False
Glyma.02G003600.Wm82.a4.v1,False,False
Glyma.15G084100.Wm82.a4.v1,False,False
Glyma.17G155900.Wm82.a4.v1,False,False
Glyma.13G071400.Wm82.a4.v1,False,False
Glyma.10G028300.Wm82.a4.v1,False,False
Glyma.08G314500.Wm82.a4.v1,False,False
Glyma.11G123300.Wm82.a4.v1,False,False
Glyma.16G116100.Wm82.a4.v1,False,False
Glyma.18G293300.Wm82.a4.v1,False,False
Glyma.06G157000.Wm82.a4.v1,False,False
Glyma.11G063000.Wm82.a4.v1,False,False
Glyma.09G016000.Wm82.a4.v1,False,False
Glyma.04G245000.Wm82.a4.v1,False,False
Glyma.12G013500.Wm82.a4.v1,False,False
Glyma.11G077900.Wm82.a4.v1,False,False
Glyma.08G088251.Wm82.a4.v1,False,False
Glyma.09G145001.Wm82.a4.v1,False,False
Glyma.03G008900.Wm82.a4.v1,False,False
Glyma.10G236802.Wm82.a4.v1,False,False
Glyma.17G027400.Wm82.a4.v1,False,False
Glyma.04G036420.Wm82.a4.v1,False,False
Glyma.05G042300.Wm82.a4.v1,False,False
Glyma.10G050200.Wm82.a4.v1,False,False
Glyma.15G236800.Wm82.a4.v1,False,False
Glyma.02G041000.Wm82.a4.v1,False,False
Glyma.17G131900.Wm82.a4.v1,True,False
Glyma.12G144100.Wm82.a4.v1,False,False
Glyma.09G029100.Wm82.a4.v1,False,False
Glyma.10G079700.Wm82.a4.v1,False,False
Glyma.04G089200.Wm82.a4.v1,False,False
Glyma.10G236000.Wm82.a4.v1,False,False
Glyma.04G079000.Wm82.a4.v1,False,False
Glyma.20G187200.Wm82.a4.v1,False,False
Glyma.20G099400.Wm82.a4.v1,False,False
Glyma.08G023600.Wm82.a4.v1,False,False
Glyma.14G159401.Wm82.a4.v1,False,False
Glyma.06G227600.Wm82.a4.v1,False,False
Glyma.06G172800.Wm82.a4.v1,False,False
Glyma.20G203700.Wm82.a4.v1,False,False
Glyma.18G185500.Wm82.a4.v1,False,False
Glyma.19G121350.Wm82.a4.v1,False,False
Glyma.13G008900.Wm82.a4.v1,False,False
Glyma.07G179700.Wm82.a4.v1,False,False
Glyma.08G261100.Wm82.a4.v1,False,False
Glyma.16G135500.Wm82.a4.v1,False,False
Glyma.18G199200.Wm82.a4.v1,False,False
Glyma.01G116300.Wm82.a4.v1,False,False
Glyma.08G199300.Wm82.a4.v1,False,False
Glyma.14G078600.Wm82.a4.v1,False,False
Glyma.03G088600.Wm82.a4.v1,False,False
Glyma.19G078600.Wm82.a4.v1,False,False
Glyma.18G185400.Wm82.a4.v1,False,False
Glyma.18G076900.Wm82.a4.v1,False,False
Glyma.10G246102.Wm82.a4.v1,False,False
Glyma.12G114100.Wm82.a4.v1,False,False
Glyma.11G156901.Wm82.a4.v1,False,False
Glyma.02G086500.Wm82.a4.v1,False,False
Glyma.14G089081.Wm82.a4.v1,False,False
Glyma.08G251600.Wm82.a4.v1,False,False
Glyma.06G195401.Wm82.a4.v1,False,False
Glyma.19G113450.Wm82.a4.v1,False,False
Glyma.02G240000.Wm82.a4.v1,False,False
Glyma.18G070200.Wm82.a4.v1,False,False
Glyma.17G175800.Wm82.a4.v1,False,False
Glyma.04G099300.Wm82.a4.v1,True,False
Glyma.18G137000.Wm82.a4.v1,False,False
Glyma.19G108000.Wm82.a4.v1,False,False
Glyma.13G190100.Wm82.a4.v1,False,False
Glyma.01G101100.Wm82.a4.v1,False,False
Glyma.05G092100.Wm82.a4.v1,False,False
Glyma.17G166900.Wm82.a4.v1,True,False
Glyma.13G293000.Wm82.a4.v1,False,False
Glyma.06G206900.Wm82.a4.v1,False,False
Glyma.02G205600.Wm82.a4.v1,False,False
Glyma.06G047300.Wm82.a4.v1,False,False
Glyma.17G252700.Wm82.a4.v1,False,False
Glyma.03G158700.Wm82.a4.v1,False,False
Glyma.14G217800.Wm82.a4.v1,False,False
Glyma.16G078400.Wm82.a4.v1,False,False
Glyma.11G080901.Wm82.a4.v1,False,False
Glyma.13G230400.Wm82.a4.v1,False,False
Glyma.04G034900.Wm82.a4.v1,False,False
Glyma.15G037800.Wm82.a4.v1,False,False
Glyma.09G230100.Wm82.a4.v1,False,False
Glyma.08G246980.Wm82.a4.v1,False,False
Glyma.19G084800.Wm82.a4.v1,False,False
Glyma.07G125500.Wm82.a4.v1,False,False
Glyma.01G183700.Wm82.a4.v1,False,False
Glyma.13G051600.Wm82.a4.v1,False,False
Glyma.06G310400.Wm82.a4.v1,False,False
Glyma.05G065800.Wm82.a4.v1,False,False
Glyma.07G027000.Wm82.a4.v1,False,False
Glyma.18G056800.Wm82.a4.v1,False,False
Glyma.08G327100.Wm82.a4.v1,False,False
Glyma.20G115000.Wm82.a4.v1,False,False
Glyma.08G060400.Wm82.a4.v1,False,False
Glyma.08G050500.Wm82.a4.v1,False,False
Glyma.15G228100.Wm82.a4.v1,False,False
Glyma.10G148700.Wm82.a4.v1,False,False
Glyma.11G069702.Wm82.a4.v1,False,False
Glyma.03G173300.Wm82.a4.v1,True,False
Glyma.06G061800.Wm82.a4.v1,False,False
Glyma.17G179900.Wm82.a4.v1,False,False
Glyma.11G047500.Wm82.a4.v1,False,False
Glyma.20G081700.Wm82.a4.v1,False,False
Glyma.19G023800.Wm82.a4.v1,False,False
Glyma.07G106400.Wm82.a4.v1,False,False
Glyma.03G031133.Wm82.a4.v1,False,False
Glyma.05G049900.Wm82.a4.v1,False,False
Glyma.14G013600.Wm82.a4.v1,False,False
Glyma.06G235100.Wm82.a4.v1,False,False
Glyma.11G099800.Wm82.a4.v1,False,False
Glyma.06G213500.Wm82.a4.v1,False,False
Glyma.12G221300.Wm82.a4.v1,False,False
Glyma.03G051500.Wm82.a4.v1,False,False
Glyma.13G365800.Wm82.a4.v1,False,False
Glyma.06G065950.Wm82.a4.v1,False,False
Glyma.14G021500.Wm82.a4.v1,False,False
Glyma.06G302200.Wm82.a4.v1,True,False
Glyma.05G008800.Wm82.a4.v1,False,False
Glyma.09G033500.Wm82.a4.v1,False,False
Glyma.01G237100.Wm82.a4.v1,False,False
Glyma.12G029800.Wm82.a4.v1,False,False
Glyma.19G139950.Wm82.a4.v1,False,False
Glyma.05G134200.Wm82.a4.v1,False,False
Glyma.19G002400.Wm82.a4.v1,False,False
Glyma.13G176200.Wm82.a4.v1,False,False
Glyma.09G040600.Wm82.a4.v1,False,False
Glyma.08G141000.Wm82.a4.v1,False,False
Glyma.13G175400.Wm82.a4.v1,False,False
Glyma.02G020200.Wm82.a4.v1,False,False
Glyma.13G253850.Wm82.a4.v1,False,False
Glyma.14G036600.Wm82.a4.v1,False,False
Glyma.16G192500.Wm82.a4.v1,False,False
Glyma.03G226800.Wm82.a4.v1,False,False
Glyma.02G145800.Wm82.a4.v1,False,False
Glyma.18G105800.Wm82.a4.v1,False,False
Glyma.06G164400.Wm82.a4.v1,False,False
Glyma.20G085450.Wm82.a4.v1,False,False
Glyma.02G116200.Wm82.a4.v1,False,False
Glyma.10G176400.Wm82.a4.v1,False,False
Glyma.05G138400.Wm82.a4.v1,False,False
Glyma.14G212600.Wm82.a4.v1,False,False
Glyma.15G115000.Wm82.a4.v1,True,False
Glyma.02G288100.Wm82.a4.v1,False,False
Glyma.14G111200.Wm82.a4.v1,False,False
Glyma.20G042600.Wm82.a4.v1,False,False
Glyma.10G015000.Wm82.a4.v1,False,False
Glyma.20G167400.Wm82.a4.v1,False,False
Glyma.18G293900.Wm82.a4.v1,False,False
Glyma.10G156701.Wm82.a4.v1,False,False
Glyma.08G034867.Wm82.a4.v1,False,False
Glyma.01G106500.Wm82.a4.v1,False,False
Glyma.13G183600.Wm82.a4.v1,False,False
Glyma.10G227600.Wm82.a4.v1,False,False
Glyma.12G142100.Wm82.a4.v1,False,False
Glyma.17G146300.Wm82.a4.v1,False,False
Glyma.13G070800.Wm82.a4.v1,False,False
Glyma.09G211500.Wm82.a4.v1,False,False
Glyma.03G036900.Wm82.a4.v1,False,False
Glyma.16G034200.Wm82.a4.v1,False,False
Glyma.08G138901.Wm82.a4.v1,False,False
Glyma.08G117400.Wm82.a4.v1,False,False
Glyma.03G052200.Wm82.a4.v1,False,False
Glyma.13G363300.Wm82.a4.v1,False,False
Glyma.06G021400.Wm82.a4.v1,False,False
Glyma.20G008800.Wm82.a4.v1,False,False
Glyma.08G172800.Wm82.a4.v1,False,False
Glyma.20G201500.Wm82.a4.v1,False,False
Glyma.04G229800.Wm82.a4.v1,True,False
Glyma.19G234751.Wm82.a4.v1,False,False
Glyma.05G155600.Wm82.a4.v1,False,False
Glyma.12G226000.Wm82.a4.v1,False,False
Glyma.10G299001.Wm82.a4.v1,False,False
Glyma.10G268200.Wm82.a4.v1,False,False
Glyma.08G124000.Wm82.a4.v1,False,False
Glyma.12G001600.Wm82.a4.v1,False,False
Glyma.18G013500.Wm82.a4.v1,False,False
Glyma.05G230400.Wm82.a4.v1,False,False
Glyma.12G149100.Wm82.a4.v1,False,False
Glyma.18G226250.Wm82.a4.v1,False,False
Glyma.16G126900.Wm82.a4.v1,False,False
Glyma.02G156400.Wm82.a4.v1,False,False
Glyma.15G061151.Wm82.a4.v1,False,False
Glyma.13G105400.Wm82.a4.v1,False,False
Glyma.13G229300.Wm82.a4.v1,False,False
Glyma.10G242900.Wm82.a4.v1,False,False
Glyma.04G153400.Wm82.a4.v1,False,False
Glyma.14G199700.Wm82.a4.v1,False,False
Glyma.12G048300.Wm82.a4.v1,False,False
Glyma.12G171400.Wm82.a4.v1,False,False
Glyma.16G103800.Wm82.a4.v1,False,False
Glyma.04G197600.Wm82.a4.v1,False,False
Glyma.05G225900.Wm82.a4.v1,False,False
Glyma.14G019500.Wm82.a4.v1,False,False
Glyma.07G090100.Wm82.a4.v1,False,False
Glyma.02G219100.Wm82.a4.v1,False,False
Glyma.19G228000.Wm82.a4.v1,False,False
Glyma.02G216200.Wm82.a4.v1,False,False
Glyma.19G194500.Wm82.a4.v1,False,False
Glyma.20G164200.Wm82.a4.v1,False,False
Glyma.13G248900.Wm82.a4.v1,False,False
Glyma.09G122000.Wm82.a4.v1,False,False
Glyma.13G339600.Wm82.a4.v1,False,False
Glyma.07G175600.Wm82.a4.v1,False,False
Glyma.20G156067.Wm82.a4.v1,False,False
Glyma.10G021100.Wm82.a4.v1,False,False
Glyma.17G128700.Wm82.a4.v1,False,False
Glyma.16G051100.Wm82.a4.v1,False,False
Glyma.19G025700.Wm82.a4.v1,False,False
Glyma.15G223600.Wm82.a4.v1,False,False
Glyma.12G182500.Wm82.a4.v1,False,False
Glyma.06G255300.Wm82.a4.v1,False,False
Glyma.19G038200.Wm82.a4.v1,False,False
Glyma.18G100500.Wm82.a4.v1,False,False
Glyma.02G242100.Wm82.a4.v1,False,False
Glyma.14G112500.Wm82.a4.v1,True,False
Glyma.16G063400.Wm82.a4.v1,False,False
Glyma.12G215351.Wm82.a4.v1,False,False
Glyma.13G095300.Wm82.a4.v1,False,False
Glyma.15G221500.Wm82.a4.v1,False,False
Glyma.03G184900.Wm82.a4.v1,False,False
Glyma.11G002500.Wm82.a4.v1,False,False
Glyma.11G153301.Wm82.a4.v1,False,False
Glyma.11G120101.Wm82.a4.v1,False,False
Glyma.07G242400.Wm82.a4.v1,False,False
Glyma.13G341450.Wm82.a4.v1,False,False
Glyma.01G172600.Wm82.a4.v1,False,False
Glyma.05G113000.Wm82.a4.v1,False,False
Glyma.15G123200.Wm82.a4.v1,False,False
Glyma.09G204900.Wm82.a4.v1,False,False
Glyma.12G118600.Wm82.a4.v1,False,False
Glyma.20G210900.Wm82.a4.v1,False,False
Glyma.04G073700.Wm82.a4.v1,False,False
Glyma.10G079400.Wm82.a4.v1,False,False
Glyma.10G239900.Wm82.a4.v1,False,False
Glyma.20G163100.Wm82.a4.v1,False,False
Glyma.06G099800.Wm82.a4.v1,False,False
Glyma.02G182900.Wm82.a4.v1,False,False
Glyma.11G247067.Wm82.a4.v1,False,False
Glyma.06G220566.Wm82.a4.v1,False,False
Glyma.08G176200.Wm82.a4.v1,False,False
Glyma.12G141000.Wm82.a4.v1,False,False
Glyma.18G234467.Wm82.a4.v1,False,False
Glyma.05G190000.Wm82.a4.v1,False,False
Glyma.06G035400.Wm82.a4.v1,False,False
Glyma.06G015750.Wm82.a4.v1,False,False
Glyma.10G152200.Wm82.a4.v1,False,False
Glyma.18G005000.Wm82.a4.v1,False,False
Glyma.15G049533.Wm82.a4.v1,False,False
Glyma.05G180900.Wm82.a4.v1,False,False
Glyma.17G222000.Wm82.a4.v1,False,False
Glyma.04G198400.Wm82.a4.v1,False,False
Glyma.19G227800.Wm82.a4.v1,False,False
Glyma.13G073700.Wm82.a4.v1,False,False
Glyma.16G179000.Wm82.a4.v1,False,False
Glyma.03G253400.Wm82.a4.v1,False,False
Glyma.08G247866.Wm82.a4.v1,False,False
Glyma.07G089900.Wm82.a4.v1,False,False
Glyma.03G221350.Wm82.a4.v1,False,False
Glyma.08G243100.Wm82.a4.v1,False,False
Glyma.06G050300.Wm82.a4.v1,False,False
Glyma.08G260400.Wm82.a4.v1,False,False
Glyma.20G142200.Wm82.a4.v1,False,False
Glyma.10G152300.Wm82.a4.v1,False,False
Glyma.20G238351.Wm82.a4.v1,False,False
Glyma.04G020700.Wm82.a4.v1,False,False
Glyma.08G197200.Wm82.a4.v1,False,False
Glyma.11G167100.Wm82.a4.v1,False,False
Glyma.15G194200.Wm82.a4.v1,False,False
Glyma.18G130300.Wm82.a4.v1,False,False
Glyma.08G192000.Wm82.a4.v1,False,False
Glyma.10G172700.Wm82.a4.v1,True,False
Glyma.03G245400.Wm82.a4.v1,False,False
Glyma.16G005900.Wm82.a4.v1,False,False
Glyma.04G012032.Wm82.a4.v1,False,False
Glyma.09G235800.Wm82.a4.v1,False,False
Glyma.07G033300.Wm82.a4.v1,False,False
Glyma.19G196551.Wm82.a4.v1,False,False
Glyma.02G147700.Wm82.a4.v1,False,False
Glyma.10G133500.Wm82.a4.v1,False,False
Glyma.02G013500.Wm82.a4.v1,False,False
Glyma.09G226800.Wm82.a4.v1,False,False
Glyma.14G115300.Wm82.a4.v1,False,False
Glyma.12G055800.Wm82.a4.v1,False,False
Glyma.07G210000.Wm82.a4.v1,False,False
Glyma.06G100400.Wm82.a4.v1,False,False
Glyma.06G027500.Wm82.a4.v1,False,False
Glyma.10G132701.Wm82.a4.v1,False,False
Glyma.08G138600.Wm82.a4.v1,False,False
Glyma.16G054300.Wm82.a4.v1,False,False
Glyma.03G201000.Wm82.a4.v1,False,False
Glyma.11G234600.Wm82.a4.v1,False,False
Glyma.19G080702.Wm82.a4.v1,False,False
Glyma.12G200500.Wm82.a4.v1,False,False
Glyma.03G166900.Wm82.a4.v1,False,False
Glyma.07G193300.Wm82.a4.v1,False,False
Glyma.04G175000.Wm82.a4.v1,False,False
Glyma.04G043800.Wm82.a4.v1,False,False
Glyma.01G004800.Wm82.a4.v1,False,False
Glyma.11G015367.Wm82.a4.v1,False,False
Glyma.20G119400.Wm82.a4.v1,False,False
Glyma.08G212000.Wm82.a4.v1,False,False
Glyma.13G092500.Wm82.a4.v1,False,False
Glyma.15G151100.Wm82.a4.v1,False,False
Glyma.05G161100.Wm82.a4.v1,False,False
Glyma.13G358800.Wm82.a4.v1,False,False
Glyma.01G013500.Wm82.a4.v1,False,False
Glyma.04G050300.Wm82.a4.v1,False,False
Glyma.19G213100.Wm82.a4.v1,False,False
Glyma.13G063200.Wm82.a4.v1,False,False
Glyma.05G149401.Wm82.a4.v1,False,False
Glyma.18G131900.Wm82.a4.v1,False,False
Glyma.08G286100.Wm82.a4.v1,False,False
Glyma.09G012200.Wm82.a4.v1,False,False
Glyma.04G134150.Wm82.a4.v1,False,False
Glyma.13G218051.Wm82.a4.v1,False,False
Glyma.20G111900.Wm82.a4.v1,False,False
Glyma.12G227850.Wm82.a4.v1,False,False
Glyma.12G233500.Wm82.a4.v1,False,False
Glyma.14G063500.Wm82.a4.v1,False,False
Glyma.15G093100.Wm82.a4.v1,False,False
Glyma.01G059000.Wm82.a4.v1,False,False
Glyma.06G277700.Wm82.a4.v1,False,False
Glyma.04G247100.Wm82.a4.v1,False,False
Glyma.20G195100.Wm82.a4.v1,False,False
Glyma.14G218100.Wm82.a4.v1,False,False
Glyma.12G225900.Wm82.a4.v1,False,False
Glyma.01G183200.Wm82.a4.v1,False,False
Glyma.06G108300.Wm82.a4.v1,False,False
Glyma.19G076800.Wm82.a4.v1,False,False
Glyma.12G122501.Wm82.a4.v1,False,False
Glyma.11G082900.Wm82.a4.v1,False,False
Glyma.15G047300.Wm82.a4.v1,False,False
Glyma.10G153500.Wm82.a4.v1,False,False
Glyma.12G111800.Wm82.a4.v1,False,False
Glyma.01G164500.Wm82.a4.v1,False,False
Glyma.03G031300.Wm82.a4.v1,False,False
Glyma.12G118300.Wm82.a4.v1,False,False
Glyma.06G151200.Wm82.a4.v1,False,False
Glyma.13G257100.Wm82.a4.v1,False,False
Glyma.09G163900.Wm82.a4.v1,False,False
Glyma.07G127400.Wm82.a4.v1,False,False
Glyma.12G023300.Wm82.a4.v1,False,False
Glyma.13G065400.Wm82.a4.v1,False,False
Glyma.10G296600.Wm82.a4.v1,False,False
Glyma.02G128700.Wm82.a4.v1,False,False
Glyma.02G208300.Wm82.a4.v1,False,False
Glyma.13G143100.Wm82.a4.v1,False,False
Glyma.10G228500.Wm82.a4.v1,False,False
Glyma.03G232100.Wm82.a4.v1,False,False
Glyma.11G239500.Wm82.a4.v1,False,False
Glyma.08G259832.Wm82.a4.v1,False,False
Glyma.10G194900.Wm82.a4.v1,False,False
Glyma.19G018000.Wm82.a4.v1,False,False
Glyma.16G150100.Wm82.a4.v1,False,False
Glyma.01G079700.Wm82.a4.v1,False,False
Glyma.05G221900.Wm82.a4.v1,False,False
Glyma.20G168500.Wm82.a4.v1,False,False
Glyma.02G073200.Wm82.a4.v1,False,False
Glyma.15G193700.Wm82.a4.v1,False,False
Glyma.19G263100.Wm82.a4.v1,False,False
Glyma.02G004800.Wm82.a4.v1,False,False
Glyma.17G054000.Wm82.a4.v1,False,False
Glyma.13G119400.Wm82.a4.v1,False,False
Glyma.14G104500.Wm82.a4.v1,False,False
Glyma.20G126200.Wm82.a4.v1,False,False
Glyma.15G198801.Wm82.a4.v1,False,False
Glyma.11G123600.Wm82.a4.v1,False,False
Glyma.06G319520.Wm82.a4.v1,True,False
