GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0008643,0.5886703514338257,7240.063721449955,0.5567329826772464,0.07096647643166257,33,biological_process,carbohydrate transport,False
GO:0051254,0.588552359334615,7234.833058805237,0.5477449180415845,1.5583166236762207e-07,279,biological_process,,False
GO:0042221,0.5882581294359207,7025.402092574234,0.4753213717116256,7.232978321767189e-10,394,biological_process,,False
GO:0006760,0.5881799840165599,7098.876552751932,0.4810694493573871,0.030413891853467073,36,biological_process,folic acid-containing compound metabolic process,False
GO:0034719,0.587715395480226,7086.963114138565,0.4542308680020544,0.09203689661852366,11,cellular_component,SMN-Sm protein complex,False
GO:0032787,0.5876402260663053,7076.612211948934,0.49214221776333517,5.541913480495703e-07,262,biological_process,,False
GO:0031507,0.587418416293151,6877.366101259687,0.4075259351319628,0.028517926292565936,41,biological_process,heterochromatin formation,False
GO:0006812,0.5872847589819066,7161.076420230895,0.5160200933834046,4.06631422942552e-07,266,biological_process,monoatomic cation transport,False
GO:0009893,0.5871378515547888,7226.545646904493,0.5463444855972647,6.3332037149378255e-09,353,biological_process,,False
GO:0006740,0.5869740099009901,7011.313464947695,0.4990806223479491,0.05024644050153476,31,biological_process,NADPH regeneration,False
GO:2000241,0.5869214101550194,6950.982826925349,0.47168293372940095,0.0420516787691364,32,biological_process,,False
GO:0051301,0.5867249521266236,7260.005795711972,0.5830839720200518,0.024714111983252175,44,biological_process,cell division,False
GO:0046512,0.5867121782799748,7311.782047271718,0.5670711350796097,0.04419928481379606,11,biological_process,sphingosine biosynthetic process,False
GO:0007049,0.586540927880585,7344.053390962597,0.5932527048775434,4.7049701116524555e-06,225,biological_process,cell cycle,False
GO:0098655,0.5863972369106561,7129.477967450989,0.4991800284309754,2.7613127607814487e-05,180,biological_process,,False
GO:0051246,0.5863644847893347,7142.859857505117,0.5052044030469925,9.595411008360851e-05,152,biological_process,,False
GO:0000963,0.586285911591371,6908.211880164531,0.40289450761588624,0.08051658776427634,12,biological_process,mitochondrial RNA processing,False
GO:0042278,0.5859818071939285,7181.168891567608,0.5212312939585667,0.09607075547450894,14,biological_process,,False
GO:0022411,0.5856655072824546,7201.4883860757345,0.5369205154305644,0.0022815228349325435,90,biological_process,,False
GO:0042559,0.585450738405648,6936.877842462219,0.4350430373776677,0.040815496800458234,36,biological_process,,False
GO:1904949,0.5853296079109157,7195.824439987219,0.5188568010445005,0.005617955379932668,74,cellular_component,,False
GO:0034655,0.5846923881285147,7183.632303765,0.5288154505542636,1.2863600005981604e-05,206,biological_process,,False
GO:0048519,0.5845186322579896,7187.795141552523,0.5249445984601498,6.634289120042663e-09,378,biological_process,,False
GO:1901135,0.5842760356288407,7012.646315378979,0.47036066664303844,1.044990416845628e-09,427,biological_process,,False
GO:0051726,0.5842369324461522,7267.16226071271,0.5591979042155854,0.0015880125433424001,103,biological_process,regulation of cell cycle,False
GO:0072522,0.5838414521205854,7066.595423959476,0.4834681869970804,0.0005872739830423546,128,biological_process,,False
GO:0048523,0.5837443985112495,7193.309197463342,0.5276867912039277,1.2087373234070869e-08,370,biological_process,,False
GO:0048500,0.5833986812669257,7080.514027589816,0.45254768632991876,0.13349075881591654,16,cellular_component,signal recognition particle,False
GO:0010960,0.5832191619585687,7392.740980175774,0.6251605033384695,0.002818270814215367,11,biological_process,magnesium ion homeostasis,False
GO:0030243,0.5830734403804256,7484.343327922834,0.680783371040724,0.06603043013974565,27,biological_process,,False
GO:0000271,0.5830469337473808,7301.662790146346,0.5976243701653537,0.007414235255549221,80,biological_process,,False
GO:0035825,0.5830325805680904,7445.0540727924335,0.6531552540456504,0.03331476320395998,20,biological_process,,False
GO:0006811,0.5829815009906443,7184.92270653903,0.5256932919643071,1.993556853049334e-07,312,biological_process,monoatomic ion transport,False
GO:0051453,0.5826527645895486,7203.246313680168,0.5264874987198807,0.06268768574781725,29,biological_process,regulation of intracellular pH,False
GO:0010604,0.5823577914635202,7229.769245033991,0.5477661508775836,4.590345169974374e-08,351,biological_process,,False
GO:0072594,0.5821782283021429,7129.2869598662755,0.4936154806063104,3.5415253016047537e-06,251,biological_process,,False
GO:0009890,0.5818533423378366,7225.256873455631,0.5407722863626935,1.2508669170666707e-06,279,biological_process,,False
GO:0006670,0.5817796610169492,7311.782047271718,0.5670711350796097,0.13583439527112967,11,biological_process,,False
GO:0006497,0.5809805731897438,7385.827043694329,0.6069894111926379,0.044302838886381486,39,biological_process,protein lipidation,False
GO:0000289,0.580755649717514,7343.6578943718,0.5707755521314843,0.19033540056971654,11,biological_process,nuclear-transcribed mRNA poly(A) tail shortening,False
GO:0031399,0.5807038348082596,7277.349998042204,0.5656221623701424,0.007986509894808822,46,biological_process,,False
GO:0051130,0.5806550518997478,7201.80168230713,0.5421727426198841,0.059094446410773535,31,biological_process,,False
GO:0018206,0.580496879783351,7188.1815841142015,0.5451739667961851,0.11180064261475187,16,biological_process,peptidyl-methionine modification,False
GO:0065009,0.5804125686297744,7294.027713317094,0.5784799683410581,0.0022059447844442843,106,biological_process,,False
GO:1901419,0.5801494821092278,7245.743597671776,0.526560092449923,0.20248089895961252,11,biological_process,,False
GO:0019321,0.5800763666436363,7401.156569036352,0.6217867662372437,0.09521274172335426,19,biological_process,pentose metabolic process,False
GO:0016558,0.5799586072477129,6751.299716951634,0.32605623851914656,0.11789936803620976,17,biological_process,protein import into peroxisome matrix,False
GO:0048518,0.579933943518368,7238.447601591509,0.551954307437717,1.4174107659337774e-08,404,biological_process,,False
GO:1903311,0.5799169418505019,7326.0500256329005,0.5756198956391029,0.0029621096008195283,109,biological_process,,False
GO:0033993,0.5797276490669415,7195.395375668244,0.5509616731999841,9.849852684452211e-05,79,biological_process,,False
GO:0070887,0.5795606171232959,7061.205223361189,0.4864686191391956,0.00010163661114178422,189,biological_process,,False
GO:0031667,0.5792995459874576,6908.236093138877,0.4270802351108279,0.02537158779326374,50,biological_process,,False
GO:0010817,0.5791833508601628,7053.837927124723,0.4725582053780716,0.040846940060117055,43,biological_process,,False
GO:0006040,0.5790968836124656,7002.604311687339,0.45934209596494946,0.05395905263834425,20,biological_process,,False
GO:0006753,0.5790185551686543,7015.0663252871755,0.46791980683397966,1.848419242933953e-07,346,biological_process,nucleoside phosphate metabolic process,False
GO:1902850,0.5785035222207996,7456.802081037287,0.6189349813942994,0.04001751337673482,37,biological_process,,False
GO:0000105,0.5783674670433145,7208.562639122427,0.5240048793014894,0.24314264468779767,11,biological_process,L-histidine biosynthetic process,False
GO:0009636,0.578327904056173,6981.454878560055,0.44932249322493223,0.04320345699206141,41,biological_process,,False
GO:0000422,0.5782785189375489,7361.32488213787,0.5948068604645492,0.05091670067371298,29,biological_process,autophagy of mitochondrion,False
GO:0005992,0.5778776851328434,7209.519171584629,0.5330806878700426,0.1007257281186878,19,biological_process,trehalose biosynthetic process,False
GO:0019725,0.577871409618647,6915.086098485718,0.4256687547528118,0.00022059991338640837,170,biological_process,,False
GO:0006639,0.577712878917911,7236.029897362006,0.5647395575659058,0.05585455707936431,22,biological_process,,False
GO:0006638,0.577712878917911,7236.029897362006,0.5647395575659058,0.05585455707936436,22,biological_process,,False
GO:0061640,0.5772392357021333,7376.712717036474,0.6364260474507824,0.09116477896311193,21,biological_process,,False
GO:0031248,0.5772239861793054,7208.746748643038,0.5147927279992008,0.012105771950187957,71,cellular_component,,False
GO:0090307,0.5772013800574632,7602.62785512377,0.7072413535146997,0.1295901217063204,17,biological_process,mitotic spindle assembly,False
GO:0034311,0.5771419262728527,6845.501441233455,0.4058424990382879,0.1891132031070134,18,biological_process,,False
GO:0034312,0.5771419262728527,6845.501441233455,0.4058424990382879,0.1891132031070134,18,biological_process,,False
GO:0050793,0.5768558975436635,7012.139277192653,0.47058302007234554,0.01153152748933134,72,biological_process,regulation of developmental process,False
GO:0006631,0.5768267023687533,7188.500776326751,0.529162752814073,0.0010256569261078577,137,biological_process,fatty acid metabolic process,False
GO:0000103,0.576715559322566,6910.162435437368,0.4155247916372369,0.18416151039465656,13,biological_process,sulfate assimilation,False
GO:0009892,0.5766824193574446,7173.978954480265,0.5204211000534689,1.39377967962805e-06,312,biological_process,,False
GO:0031464,0.575160860012555,7274.86399797037,0.5860169491525423,0.14887711908497053,11,cellular_component,Cul4A-RING E3 ubiquitin ligase complex,False
GO:0048878,0.5747461710386262,6987.075207248084,0.4547354304111061,0.0002194072440207194,185,biological_process,,False
GO:0000723,0.5744675173831834,7429.646208327915,0.6198561291794799,0.1648128465310793,13,biological_process,telomere maintenance,False
GO:0030001,0.5744382107869425,7157.946902751427,0.5171005957016542,0.0002007535325762736,189,biological_process,metal ion transport,False
GO:0031400,0.5744285142547731,6959.494510222566,0.4118699531511171,0.055073388553214614,12,biological_process,,False
GO:0042326,0.5744285142547731,6959.494510222566,0.4118699531511171,0.055073388553214614,12,biological_process,,False
GO:0046520,0.5739014438166979,7311.782047271718,0.5670711350796097,0.1650954576538603,11,biological_process,,False
GO:0010629,0.5734676128152597,7279.87010885227,0.5613985277879522,0.00012847118474444247,214,biological_process,,False
GO:0030003,0.5734251523748508,7036.277228489391,0.46855437307288417,0.0023583183810529564,119,biological_process,intracellular monoatomic cation homeostasis,False
GO:0033554,0.5728807999692318,7098.917754094403,0.4905272821251106,2.9031925072821273e-08,460,biological_process,cellular response to stress,False
GO:0005849,0.5728158476621266,7244.005106828256,0.5387884784661943,0.1177130145645146,22,cellular_component,mRNA cleavage factor complex,False
GO:0030244,0.5728001556068011,7467.149997438753,0.6729776762650569,0.09275697764174684,26,biological_process,cellulose biosynthetic process,False
GO:0032502,0.5725326239380314,7146.145633804085,0.520665273502161,0.00029830450218487457,191,biological_process,developmental process,False
GO:0055080,0.5723001843922079,7039.858450901211,0.4703484741201915,0.0020687602589501875,133,biological_process,,False
GO:0040029,0.5711657871397565,6930.13941105179,0.42637773528786915,0.059299715430685504,50,biological_process,epigenetic regulation of gene expression,False
GO:0000278,0.5711194928089016,7335.3897301401075,0.5896847071702666,0.0014549829483349187,148,biological_process,mitotic cell cycle,False
GO:0009225,0.5701906221750579,7158.7029112974105,0.5249420272766576,0.06248389979309065,36,biological_process,nucleotide-sugar metabolic process,False
GO:1901264,0.5700797420542081,7273.220433530922,0.5731019346099273,0.028199655236776172,33,biological_process,,False
GO:0046395,0.570009925641965,7162.948152017893,0.5328723548693679,0.005343666668480036,110,biological_process,,False
GO:0006376,0.5696243457243528,7619.302937606585,0.6829813781575912,0.0004835234294771377,12,biological_process,mRNA splice site recognition,False
GO:0040008,0.5695245726495727,7349.783035667639,0.6104093346740406,0.04905471488195861,27,biological_process,regulation of growth,False
GO:0035145,0.5694870165030487,7014.96717973748,0.4363714480777833,0.0014818169324510373,12,cellular_component,exon-exon junction complex,False
GO:0055086,0.5692571984987526,7061.983435611224,0.4872928258827983,9.824539867247954e-07,391,biological_process,,False
GO:0061695,0.5692164486687218,7273.810175187108,0.5580556461267004,8.43952555441561e-05,244,cellular_component,,False
GO:0010608,0.5690832215075426,7225.753356310033,0.5407383944518475,0.002530430333449274,137,biological_process,post-transcriptional regulation of gene expression,False
GO:0036503,0.5683607152948775,7438.507392249187,0.6016106244701893,0.034936245916784944,15,biological_process,,False
GO:0043543,0.5679301855889017,7332.525864417493,0.5821427728852175,0.06558217134087578,42,biological_process,,False
GO:0042592,0.5674763167025995,6903.8626627052545,0.4229550238783461,0.0002851399514255469,219,biological_process,,False
GO:0015849,0.567201330945759,6939.116950544734,0.42826605890655317,0.03898755401747034,38,biological_process,,False
GO:0005984,0.5670812882470464,6826.084738938886,0.4109695282143251,0.03546536808767679,45,biological_process,,False
GO:0006575,0.5669522323776616,7054.256514691286,0.47433801553129823,0.014418339944533386,88,biological_process,,False
GO:0022603,0.5668443841697518,7312.250164756662,0.5745192307692307,0.04963122683917372,27,biological_process,,False
GO:0008610,0.5668274082921204,7039.846970636926,0.4771381092431433,3.060870795117459e-06,385,biological_process,lipid biosynthetic process,False
GO:0010605,0.5668250150516481,7196.293108136282,0.527574241280401,2.183875120812755e-05,302,biological_process,,False
GO:0051445,0.5666588170650338,7441.151553824611,0.6289429530201343,0.1793987494970149,16,biological_process,regulation of meiotic cell cycle,False
GO:0042594,0.5665657789073574,7124.4647460474625,0.48750777389238326,0.068167275171327,38,biological_process,response to starvation,False
GO:0001933,0.5665183511076582,6959.494510222566,0.4118699531511171,0.05313105407949772,12,biological_process,,False
GO:1902903,0.5662870506775013,7213.445045859974,0.549181218555424,0.08593884959401038,13,biological_process,,False
GO:0006206,0.5662144466090996,7560.192221214559,0.6895709562203833,0.04588897483585388,32,biological_process,,False
GO:0048608,0.5657069748370328,7277.308374753198,0.56640189182634,0.10757350540396687,35,biological_process,,False
GO:0060918,0.5653329095446625,7197.089308275472,0.5167722516218066,0.21203063354569646,13,biological_process,,False
GO:0006020,0.5652282411658073,6725.755653663233,0.3617663676813334,0.11188110522302447,12,biological_process,inositol metabolic process,False
GO:0042398,0.5648817945996935,7163.09761177658,0.5115002161694768,0.08059158893099683,36,biological_process,modified amino acid biosynthetic process,False
GO:0006352,0.5645822327502978,7146.8354890224045,0.5098097986974541,0.013061113703921382,96,biological_process,DNA-templated transcription initiation,False
GO:0010565,0.5644703070547236,7211.055915359297,0.5498587171517378,0.000488870021897038,15,biological_process,,False
GO:0006551,0.564195034960096,6832.447535211315,0.375797490406573,0.2804665742213283,12,biological_process,,False
GO:0080142,0.5632331181059994,7367.183144391625,0.6073959938366718,0.007442067396297257,11,biological_process,regulation of salicylic acid biosynthetic process,False
GO:0010337,0.5632331181059994,7367.183144391625,0.6073959938366718,0.007442067396297257,11,biological_process,,False
GO:0031461,0.5632305044873708,7145.101212113835,0.5007313823779515,0.00544030631171659,142,cellular_component,cullin-RING ubiquitin ligase complex,False
GO:0006351,0.5627485260050324,7182.285907581823,0.5278643618034307,0.00016016664119435865,272,biological_process,DNA-templated transcription,False
GO:0006086,0.5614062352830366,7158.304968056851,0.5154940190260903,0.18409741944047664,15,biological_process,pyruvate decarboxylation to acetyl-CoA,False
GO:0050779,0.5613037499821152,7294.946825478921,0.560139695124829,0.0790206216767263,45,biological_process,,False
GO:0009833,0.5612838633686691,7376.712717036474,0.6364260474507824,0.14284102668107668,21,biological_process,plant-type primary cell wall biogenesis,False
GO:0000281,0.561283863368669,7376.712717036474,0.6364260474507824,0.14284102668107668,21,biological_process,,False
GO:0000972,0.5612616900495688,7362.025297395047,0.575036075036075,0.231999203412813,14,biological_process,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,False
GO:1905957,0.561130728185813,7245.743597671776,0.526560092449923,0.24266727499749569,11,biological_process,,False
GO:0043161,0.5610056375246174,7106.720529006759,0.47880782202089056,0.0014001451438810462,201,biological_process,proteasome-mediated ubiquitin-dependent protein catabolic process,False
GO:0000272,0.5609755728938075,6901.206383487248,0.41786588476360725,0.1314307186767179,33,biological_process,polysaccharide catabolic process,False
GO:0001932,0.5605719854835212,7224.4900812304395,0.5452902490808348,0.0004889195174873279,41,biological_process,,False
GO:0006873,0.5605338656945288,7026.648218402025,0.4651716125996294,0.010756632764090562,121,biological_process,intracellular monoatomic ion homeostasis,False
GO:0048285,0.5604739616214225,7152.151841261527,0.5248345404595405,0.02301224287914457,91,biological_process,,False
GO:0007275,0.5601062443603234,7083.401441478915,0.4971200847033911,0.014120784725014575,121,biological_process,multicellular organism development,False
GO:0006360,0.560106137827791,7355.137247019575,0.5956905687036383,0.07698865549773341,16,biological_process,transcription by RNA polymerase I,False
GO:0032507,0.5598430421093131,7290.318916221203,0.5494841353967918,0.22096751021688044,20,biological_process,,False
GO:0042579,0.5582505723552856,7068.147633309586,0.4978874942851371,0.016840443878922823,107,cellular_component,,False
GO:0051668,0.5581420344071014,7175.892238729587,0.5145766670205183,0.0017558343198027589,141,biological_process,,False
GO:0055082,0.5581247995617162,7017.647437279121,0.46313899619236576,0.009918317247066077,134,biological_process,,False
GO:1903509,0.5578267291147982,7123.504242199024,0.49390836343035194,0.07709811971785287,50,biological_process,,False
GO:0032501,0.5572012712840525,7075.504021627058,0.4973231725535605,0.012779149067106836,134,biological_process,,False
GO:0046460,0.5570854989823552,7263.701724984729,0.5872218297421405,0.14662848905197046,16,biological_process,,False
GO:0046463,0.5570854989823552,7263.701724984729,0.5872218297421405,0.14662848905197046,16,biological_process,,False
GO:0061157,0.5570849317592911,7294.946825478921,0.560139695124829,0.09337143796340602,45,biological_process,mRNA destabilization,False
GO:0106354,0.5563900529997436,7387.828341601864,0.6010953307181588,0.01420700167172204,13,biological_process,,False
GO:0009101,0.5561927656757278,7335.186811070359,0.5811244370224179,0.06976325237599201,56,biological_process,,False
GO:0000819,0.5561045529872843,7394.589152955239,0.6245670460168233,0.1972566351040551,24,biological_process,,False
GO:0007052,0.5556078002085855,7456.802081037287,0.6189349813942994,0.08535176581893572,37,biological_process,mitotic spindle organization,False
GO:0005876,0.555539432420792,7535.065822286014,0.6759691767576091,0.19935343444291054,19,cellular_component,spindle microtubule,False
GO:0033177,0.5554252343071341,7067.571242378337,0.4757194533503813,0.014712347208785647,22,cellular_component,,False
GO:0033179,0.5554252343071341,7067.571242378337,0.4757194533503813,0.014712347208785647,22,cellular_component,"proton-transporting V-type ATPase, V0 domain",False
GO:0005991,0.5553788895955528,7227.993118409939,0.5421984312062752,0.10652252393249517,20,biological_process,,False
GO:1901701,0.5549735074273819,7183.995617477851,0.5278378611439474,0.046827495336537316,79,biological_process,,False
GO:0015919,0.5544933427595146,6903.573018215407,0.3896484215678277,0.0920559493000398,26,biological_process,peroxisomal membrane transport,False
GO:0009396,0.5543707653828595,7084.081416114548,0.47744050144989036,0.15818750182730196,32,biological_process,folic acid-containing compound biosynthetic process,False
GO:0098554,0.5543685836515225,7334.3314374959145,0.594449841045567,0.035676746195202176,16,cellular_component,cytoplasmic side of endoplasmic reticulum membrane,False
GO:0098553,0.5543685836515225,7334.3314374959145,0.594449841045567,0.035676746195202176,16,cellular_component,lumenal side of endoplasmic reticulum membrane,False
GO:0098576,0.5543685836515225,7334.3314374959145,0.594449841045567,0.035676746195202176,16,cellular_component,,False
GO:0006820,0.5542750678378066,7302.481766036979,0.5722981691294041,0.0749590714644188,33,biological_process,monoatomic anion transport,False
GO:0015936,0.5536069044814629,7257.210955748628,0.5435470301194683,0.19467467164573815,21,biological_process,coenzyme A metabolic process,False
GO:0015937,0.5535509089196572,7288.975527718279,0.5573372892530847,0.23341623788413463,15,biological_process,coenzyme A biosynthetic process,False
GO:0005777,0.552741292331736,7068.147633309586,0.4978874942851371,0.03563702673321257,107,cellular_component,peroxisome,False
GO:0050801,0.552706657977394,7042.273621113811,0.47335330139537174,0.015199037836090444,139,biological_process,monoatomic ion homeostasis,False
GO:0005675,0.5527051689626752,7542.72191399099,0.666933062522077,0.19611504642117983,16,cellular_component,transcription factor TFIIH holo complex,False
GO:0005741,0.5518228384753358,7188.305116819934,0.5178027427761753,0.09444006718585662,56,cellular_component,mitochondrial outer membrane,False
GO:0006298,0.551713718380385,7252.8799691591075,0.5622962895690169,0.21528480265389754,14,biological_process,mismatch repair,False
GO:0160109,0.5513902195039467,7137.9419570192795,0.5040625482271189,0.04223945469016446,68,biological_process,,False
GO:0002376,0.5512854484642924,7185.623688555033,0.5435832019279403,0.06607723270792311,19,biological_process,,False
GO:0006955,0.5512854484642924,7185.623688555033,0.5435832019279403,0.06607723270792311,19,biological_process,,False
GO:0006047,0.551230500676044,6963.649027072207,0.4510632749084508,0.03265121301065038,13,biological_process,UDP-N-acetylglucosamine metabolic process,False
GO:0019748,0.551135396589942,7285.179441496045,0.5719785265239811,0.17146182683140976,14,biological_process,secondary metabolic process,False
GO:0015693,0.5508067810457516,7316.251503759762,0.569546568627451,0.22087966498803813,27,biological_process,magnesium ion transport,False
GO:0044042,0.550457780744957,7276.897155542541,0.5858395387439218,0.037636843336062244,102,biological_process,,False
GO:0016592,0.5503683427787244,7278.7472901939755,0.5523997629863717,0.04964138452751438,61,cellular_component,mediator complex,False
GO:0071763,0.5503217200251099,7290.085812288284,0.5801617873651772,0.31480514629977024,11,biological_process,nuclear membrane organization,False
GO:0044282,0.5501589258269247,7057.597769398888,0.49102790599970914,0.015026066561902713,159,biological_process,,False
GO:0034220,0.5501255273171726,7125.102338998121,0.4957252726285354,0.008001678599885272,195,biological_process,,False
GO:0007006,0.5496309909966515,7142.87687957102,0.482811432341368,0.23654747300671136,24,biological_process,,False
GO:1901293,0.5490571521662692,7117.950458735851,0.5051486235727801,0.012930837354290133,172,biological_process,,False
GO:1901137,0.5473814062531344,7129.587665986822,0.5021664592769975,0.005445295407047279,232,biological_process,,False
GO:1902600,0.5467849668055577,7184.162206560986,0.5221843730040452,0.07387382719951875,80,biological_process,proton transmembrane transport,False
GO:0045239,0.5462298504182951,6905.039653162044,0.40756517109109286,0.24866101667671198,13,cellular_component,tricarboxylic acid cycle heteromeric enzyme complex,False
GO:0009787,0.5462295982423102,7245.743597671776,0.526560092449923,0.29213629238222705,11,biological_process,regulation of abscisic acid-activated signaling pathway,False
GO:0051128,0.5461856313625009,7256.111431209277,0.5533419705294705,0.046995114860334045,91,biological_process,,False
GO:0009411,0.5457900685173412,7341.421792681439,0.5826496735587645,0.24668511660898051,14,biological_process,response to UV,False
GO:0006487,0.545582540844245,7299.390197710189,0.5699330416732499,0.023424000026347487,52,biological_process,protein N-linked glycosylation,False
GO:0000152,0.5454396916279295,7160.972641766191,0.5259006620956151,0.22785664653269433,24,cellular_component,,False
GO:0006066,0.5452823900095215,6898.82415480754,0.41877966491446805,0.09441285500489693,79,biological_process,,False
GO:0005684,0.544979403952756,7260.104539125977,0.5386162224871902,0.08884271382892012,66,cellular_component,U2-type spliceosomal complex,False
GO:0006474,0.5448353822241062,7288.833824271821,0.5634823662402647,0.2495553306129331,17,biological_process,N-terminal protein amino acid acetylation,False
GO:0006473,0.5448353822241062,7288.833824271821,0.5634823662402647,0.2495553306129331,17,biological_process,,False
GO:0006997,0.5445368603211255,7246.637805029201,0.550523079098042,0.1325985615829091,24,biological_process,nucleus organization,False
GO:0045937,0.544327069999787,7554.6558880801485,0.6901440779716081,0.24513277866800792,12,biological_process,,False
GO:0065008,0.5442830979916006,7162.210093536555,0.5173547893748146,0.012259598259970982,218,biological_process,,False
GO:0018230,0.544180679195516,7368.813752079516,0.6007530608682643,0.09044229009995947,17,biological_process,peptidyl-L-cysteine S-palmitoylation,False
GO:0072525,0.5436551887948141,6781.156699848375,0.40393996247654784,0.027828356798534726,26,biological_process,,False
GO:0033673,0.543309712707269,6959.494510222566,0.4118699531511171,0.185277893561397,12,biological_process,,False
GO:0051651,0.5429940018131666,7290.318916221203,0.5494841353967918,0.11876870519563965,20,biological_process,,False
GO:0051235,0.5429940018131666,7290.318916221203,0.5494841353967918,0.11876870519563965,20,biological_process,,False
GO:0051656,0.5423245433099472,7168.549804693473,0.5367101315758391,0.028658028600667747,60,biological_process,,False
GO:1902493,0.5421054565680472,7208.812752001731,0.5153031055606803,0.09321299932031096,78,cellular_component,,False
GO:0043488,0.5414011932354709,7271.772323129992,0.5546742209631728,0.15892139017590973,51,biological_process,regulation of mRNA stability,False
GO:0061014,0.5411316395717166,7291.542719567444,0.5579321752020101,0.16505039158629592,47,biological_process,,False
GO:1903047,0.5406499227259393,7312.9678902468795,0.5799624897591625,0.07156552666343709,105,biological_process,,False
GO:0045240,0.5406071201525747,6955.872988530103,0.4313312949676586,0.09668046551591852,14,cellular_component,,False
GO:1990748,0.540461241862401,6790.585139470218,0.38276074762752266,0.2468084718882414,22,biological_process,,False
GO:0015850,0.5404331889108662,7291.303565819874,0.5641282848262221,0.08828473133123038,15,biological_process,,False
GO:0009308,0.5383996648018319,7072.87272449103,0.48790878832943846,0.14136465091035127,50,biological_process,amine metabolic process,False
GO:0035770,0.5380783340412637,7231.801756356494,0.5320229618556903,0.10626253666288227,94,cellular_component,ribonucleoprotein granule,False
GO:0006508,0.5374246624636534,7039.522892883906,0.4706756756756757,0.014313940360201923,296,biological_process,proteolysis,False
GO:0006739,0.5369215342134913,7006.839081383461,0.49161663352574375,0.23221681585271903,44,biological_process,NADP+ metabolic process,False
GO:0006048,0.5367486660389202,6987.578597140784,0.4733050847457627,0.018667037452194158,11,biological_process,UDP-N-acetylglucosamine biosynthetic process,False
GO:0046349,0.5367486660389202,6987.578597140784,0.4733050847457627,0.018667037452194158,11,biological_process,,False
GO:0034050,0.5366354274591064,7234.01052947758,0.5724451351605916,0.002331293903332656,15,biological_process,,False
GO:0009626,0.5366354274591064,7234.01052947758,0.5724451351605916,0.002331293903332656,15,biological_process,plant-type hypersensitive response,False
GO:0007389,0.5363818267419962,7422.549829563766,0.6201720595788393,0.365673177745127,11,biological_process,pattern specification process,False
GO:0043462,0.5358950813496267,6910.9612470684515,0.4033794488339943,0.3288337498846633,14,biological_process,,False
GO:0006518,0.5335992295291335,7299.126512539231,0.5729932165065008,0.14011701574138313,19,biological_process,peptide metabolic process,False
GO:0070847,0.5331124138688766,7229.373170431614,0.5342942831994958,0.0870751968361203,13,cellular_component,core mediator complex,False
GO:0046654,0.5328901036471546,7099.1650195744905,0.49130263188897527,0.0804012604311174,24,biological_process,tetrahydrofolate biosynthetic process,False
GO:0046653,0.5328901036471546,7099.1650195744905,0.49130263188897527,0.08040126043111745,24,biological_process,,False
GO:0043101,0.5308742268688581,7686.228897958581,0.7489215409249317,0.2893003260202268,15,biological_process,,False
GO:0072663,0.5304512931677702,6770.759245808523,0.3363757922763365,0.31854700514723133,24,biological_process,,False
GO:0051129,0.5302473495460288,7291.300015302547,0.5522930056265744,0.329280084783529,12,biological_process,,False
GO:0031902,0.5295966659603023,7281.535372470206,0.5610046519137428,0.22268055468544296,14,cellular_component,late endosome membrane,False
GO:0019363,0.5292693780451695,6982.775694947734,0.4690577489512362,0.11771021513296037,19,biological_process,,False
GO:0043487,0.5288190145789834,7257.21504320229,0.5468022890622704,0.24415235782333417,53,biological_process,,False
GO:0007088,0.528547436302769,7280.933465445844,0.5643995783846045,0.20929414163197002,13,biological_process,,False
GO:0007007,0.5284874361994504,7067.664825893761,0.4515328958438499,0.14861935250079794,21,biological_process,,False
GO:0010628,0.528439727882403,7141.350810244455,0.5175892841730966,0.22222318205208785,41,biological_process,positive regulation of gene expression,False
GO:0051123,0.5274069364978456,6916.536803842367,0.3725012361375998,0.33690126524594377,14,biological_process,RNA polymerase II preinitiation complex assembly,False
GO:0000118,0.5269762175866569,7162.213656372981,0.504152268061803,0.19709512408657953,44,cellular_component,histone deacetylase complex,False
GO:0098813,0.5264405011929765,7406.455068888987,0.6267623306109413,0.182442637245547,31,biological_process,,False
GO:0046513,0.5247216307822368,7210.506195868324,0.5307571216662126,0.23437499889564556,14,biological_process,ceramide biosynthetic process,False
GO:0032781,0.5246301397816548,6910.9612470684515,0.4033794488339943,0.1996806379819862,14,biological_process,positive regulation of ATP-dependent activity,False
GO:0006730,0.5243744741712939,7177.806582452111,0.5318525996971226,0.056878840745394094,21,biological_process,one-carbon metabolic process,False
GO:0005875,0.5242455463412827,7113.1233758421495,0.49284350663124615,0.30274253185225464,28,cellular_component,microtubule associated complex,False
GO:0051247,0.5241379781726777,7162.81683927737,0.5239719199688098,0.14085892551456092,64,biological_process,,False
GO:0009250,0.5238597320137103,7276.824531467742,0.5932137421431144,0.18752182788460808,61,biological_process,,False
GO:0031401,0.5230606189063162,7600.581013909125,0.7024245900140471,0.11179556563999538,17,biological_process,,False
GO:0003006,0.5230029968772535,7213.3824407265165,0.54832125189055,0.2002398854202478,47,biological_process,developmental process involved in reproduction,False
GO:0015740,0.5227024821275829,7265.492180301554,0.578418909056666,0.08052978348266732,12,biological_process,,False
